action_id,alert_id,analyst_id,timestamp,action_type,action_result,notes
ACT-011459,ALT-002990,ANL-4008,2026-01-11T09:20:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011460,ALT-002990,ANL-4008,2026-01-11T09:29:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011461,ALT-002990,ANL-4008,2026-01-11T09:38:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011462,ALT-002990,ANL-4008,2026-01-11T09:43:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011463,ALT-002991,ANL-4011,2026-01-11T11:36:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011464,ALT-002991,ANL-4011,2026-01-11T11:44:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011465,ALT-002991,ANL-4011,2026-01-11T11:53:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011466,ALT-002991,ANL-4011,2026-01-11T11:58:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011467,ALT-002992,ANL-4006,2026-01-12T00:26:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011468,ALT-002992,ANL-4006,2026-01-12T00:32:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011469,ALT-002992,ANL-4006,2026-01-12T00:39:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011470,ALT-002992,ANL-4006,2026-01-12T00:43:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011471,ALT-002993,ANL-4006,2026-01-11T10:20:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011472,ALT-002993,ANL-4006,2026-01-11T10:23:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011473,ALT-002993,ANL-4006,2026-01-11T10:31:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011474,ALT-002993,ANL-4006,2026-01-11T10:32:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011475,ALT-002994,ANL-4012,2026-01-11T18:06:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011476,ALT-002994,ANL-4012,2026-01-11T18:12:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011477,ALT-002994,ANL-4012,2026-01-11T18:13:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011478,ALT-002994,ANL-4012,2026-01-11T18:22:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011479,ALT-002995,ANL-4012,2026-01-11T02:23:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011480,ALT-002995,ANL-4012,2026-01-11T02:31:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011481,ALT-002996,ANL-4001,2026-01-11T03:04:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011482,ALT-002996,ANL-4001,2026-01-11T03:08:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011483,ALT-002996,ANL-4001,2026-01-11T03:17:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011484,ALT-002996,ANL-4001,2026-01-11T03:25:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011485,ALT-002997,ANL-4001,2026-01-11T07:07:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011486,ALT-002997,ANL-4001,2026-01-11T07:14:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011487,ALT-002997,ANL-4001,2026-01-11T07:19:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011488,ALT-002997,ANL-4001,2026-01-11T07:26:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011489,ALT-002998,ANL-4009,2026-01-11T07:01:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011490,ALT-002998,ANL-4009,2026-01-11T07:09:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011491,ALT-002998,ANL-4009,2026-01-11T07:15:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011492,ALT-002998,ANL-4009,2026-01-11T07:17:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011493,ALT-002999,ANL-4012,2026-01-11T02:15:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011494,ALT-002999,ANL-4012,2026-01-11T02:17:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011495,ALT-002999,ANL-4012,2026-01-11T02:24:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011496,ALT-002999,ANL-4012,2026-01-11T02:28:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011497,ALT-003000,ANL-4007,2026-01-11T14:40:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011498,ALT-003000,ANL-4007,2026-01-11T14:41:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011499,ALT-003000,ANL-4007,2026-01-11T14:44:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011500,ALT-003000,ANL-4007,2026-01-11T14:47:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011501,ALT-003001,ANL-4004,2026-01-12T21:55:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011502,ALT-003001,ANL-4004,2026-01-12T22:03:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011503,ALT-003001,ANL-4004,2026-01-12T22:11:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011504,ALT-003001,ANL-4004,2026-01-12T22:14:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011505,ALT-003002,ANL-4009,2026-01-12T14:12:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011506,ALT-003002,ANL-4009,2026-01-12T14:14:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011507,ALT-003003,ANL-4003,2026-01-12T17:10:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011508,ALT-003003,ANL-4003,2026-01-12T17:15:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011509,ALT-003003,ANL-4003,2026-01-12T17:24:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011510,ALT-003003,ANL-4003,2026-01-12T17:28:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011511,ALT-003004,ANL-4001,2026-01-12T23:41:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011512,ALT-003004,ANL-4001,2026-01-12T23:46:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011513,ALT-003004,ANL-4001,2026-01-12T23:51:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011514,ALT-003004,ANL-4001,2026-01-12T23:57:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011515,ALT-003005,ANL-4001,2026-01-12T17:02:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011516,ALT-003005,ANL-4001,2026-01-12T17:06:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011517,ALT-003005,ANL-4001,2026-01-12T17:09:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011518,ALT-003005,ANL-4001,2026-01-12T17:15:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011519,ALT-003006,ANL-4013,2026-01-13T01:19:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011520,ALT-003006,ANL-4013,2026-01-13T01:21:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011521,ALT-003006,ANL-4013,2026-01-13T01:25:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011522,ALT-003006,ANL-4013,2026-01-13T01:33:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011523,ALT-003007,ANL-4004,2026-01-13T00:47:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011524,ALT-003007,ANL-4004,2026-01-13T00:55:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011525,ALT-003007,ANL-4004,2026-01-13T00:59:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011526,ALT-003007,ANL-4004,2026-01-13T01:07:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011527,ALT-003008,ANL-4007,2026-01-12T07:03:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011528,ALT-003008,ANL-4007,2026-01-12T07:05:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011529,ALT-003008,ANL-4007,2026-01-12T07:11:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011530,ALT-003008,ANL-4007,2026-01-12T07:20:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011531,ALT-003009,ANL-4010,2026-01-12T05:44:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011532,ALT-003009,ANL-4010,2026-01-12T05:46:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011533,ALT-003009,ANL-4010,2026-01-12T05:49:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011534,ALT-003009,ANL-4010,2026-01-12T05:56:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011535,ALT-003010,ANL-4008,2026-01-12T08:40:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011536,ALT-003010,ANL-4008,2026-01-12T08:44:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011537,ALT-003010,ANL-4008,2026-01-12T08:45:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011538,ALT-003010,ANL-4008,2026-01-12T08:52:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011539,ALT-003011,ANL-4011,2026-01-12T11:49:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011540,ALT-003011,ANL-4011,2026-01-12T11:58:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011541,ALT-003011,ANL-4011,2026-01-12T12:06:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011542,ALT-003011,ANL-4011,2026-01-12T12:10:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011543,ALT-003012,ANL-4009,2026-01-12T16:34:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011544,ALT-003012,ANL-4009,2026-01-12T16:43:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011545,ALT-003012,ANL-4009,2026-01-12T16:46:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011546,ALT-003012,ANL-4009,2026-01-12T16:51:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011547,ALT-003013,ANL-4007,2026-01-12T17:13:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011548,ALT-003013,ANL-4007,2026-01-12T17:14:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011549,ALT-003013,ANL-4007,2026-01-12T17:22:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011550,ALT-003013,ANL-4007,2026-01-12T17:25:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011551,ALT-003014,ANL-4012,2026-01-12T01:17:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011552,ALT-003014,ANL-4012,2026-01-12T01:21:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011553,ALT-003014,ANL-4012,2026-01-12T01:24:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011554,ALT-003014,ANL-4012,2026-01-12T01:28:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011555,ALT-003015,ANL-4013,2026-01-12T19:22:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011556,ALT-003015,ANL-4013,2026-01-12T19:28:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011557,ALT-003016,ANL-4005,2026-01-12T19:48:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011558,ALT-003016,ANL-4005,2026-01-12T19:57:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011559,ALT-003017,ANL-4001,2026-01-12T12:51:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011560,ALT-003017,ANL-4001,2026-01-12T12:55:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011561,ALT-003017,ANL-4001,2026-01-12T13:02:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011562,ALT-003017,ANL-4001,2026-01-12T13:07:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011563,ALT-003018,ANL-4007,2026-01-12T20:28:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011564,ALT-003018,ANL-4007,2026-01-12T20:35:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011565,ALT-003018,ANL-4007,2026-01-12T20:37:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011566,ALT-003018,ANL-4007,2026-01-12T20:39:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011567,ALT-003019,ANL-4004,2026-01-12T09:28:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011568,ALT-003019,ANL-4004,2026-01-12T09:38:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011569,ALT-003019,ANL-4004,2026-01-12T09:46:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011570,ALT-003019,ANL-4004,2026-01-12T09:53:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011571,ALT-003020,ANL-4009,2026-01-12T18:37:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011572,ALT-003020,ANL-4009,2026-01-12T18:47:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011573,ALT-003020,ANL-4009,2026-01-12T18:55:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011574,ALT-003020,ANL-4009,2026-01-12T19:03:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011575,ALT-003021,ANL-4007,2026-01-12T14:09:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011576,ALT-003021,ANL-4007,2026-01-12T14:12:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011577,ALT-003021,ANL-4007,2026-01-12T14:20:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011578,ALT-003021,ANL-4007,2026-01-12T14:24:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011579,ALT-003022,ANL-4006,2026-01-12T10:28:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011580,ALT-003022,ANL-4006,2026-01-12T10:38:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011581,ALT-003023,ANL-4007,2026-01-12T12:14:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011582,ALT-003023,ANL-4007,2026-01-12T12:19:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011583,ALT-003023,ANL-4007,2026-01-12T12:26:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011584,ALT-003023,ANL-4007,2026-01-12T12:31:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011585,ALT-003024,ANL-4013,2026-01-12T07:04:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011586,ALT-003024,ANL-4013,2026-01-12T07:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011587,ALT-003024,ANL-4013,2026-01-12T07:20:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011588,ALT-003024,ANL-4013,2026-01-12T07:24:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011589,ALT-003025,ANL-4010,2026-01-12T17:10:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011590,ALT-003025,ANL-4010,2026-01-12T17:12:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011591,ALT-003025,ANL-4010,2026-01-12T17:22:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011592,ALT-003025,ANL-4010,2026-01-12T17:25:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011593,ALT-003026,ANL-4005,2026-01-12T10:18:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011594,ALT-003026,ANL-4005,2026-01-12T10:23:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011595,ALT-003027,ANL-4001,2026-01-12T21:58:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011596,ALT-003027,ANL-4001,2026-01-12T22:05:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011597,ALT-003027,ANL-4001,2026-01-12T22:15:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011598,ALT-003027,ANL-4001,2026-01-12T22:21:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011599,ALT-003028,ANL-4002,2026-01-12T21:45:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011600,ALT-003028,ANL-4002,2026-01-12T21:50:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011601,ALT-003028,ANL-4002,2026-01-12T22:00:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011602,ALT-003028,ANL-4002,2026-01-12T22:10:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011603,ALT-003029,ANL-4013,2026-01-12T23:24:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011604,ALT-003029,ANL-4013,2026-01-12T23:25:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011605,ALT-003029,ANL-4013,2026-01-12T23:31:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011606,ALT-003029,ANL-4013,2026-01-12T23:35:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011607,ALT-003030,ANL-4009,2026-01-12T20:26:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011608,ALT-003030,ANL-4009,2026-01-12T20:35:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011609,ALT-003030,ANL-4009,2026-01-12T20:44:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011610,ALT-003030,ANL-4009,2026-01-12T20:45:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011611,ALT-003031,ANL-4006,2026-01-12T15:50:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011612,ALT-003031,ANL-4006,2026-01-12T15:53:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011613,ALT-003031,ANL-4006,2026-01-12T15:54:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011614,ALT-003031,ANL-4006,2026-01-12T15:55:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011615,ALT-003032,ANL-4004,2026-01-12T17:34:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011616,ALT-003032,ANL-4004,2026-01-12T17:38:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011617,ALT-003032,ANL-4004,2026-01-12T17:45:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011618,ALT-003032,ANL-4004,2026-01-12T17:46:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011619,ALT-003033,ANL-4013,2026-01-12T07:58:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011620,ALT-003033,ANL-4013,2026-01-12T08:06:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011621,ALT-003033,ANL-4013,2026-01-12T08:08:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011622,ALT-003033,ANL-4013,2026-01-12T08:09:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011623,ALT-003034,ANL-4006,2026-01-12T07:12:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011624,ALT-003034,ANL-4006,2026-01-12T07:21:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011625,ALT-003034,ANL-4006,2026-01-12T07:26:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011626,ALT-003034,ANL-4006,2026-01-12T07:28:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011627,ALT-003035,ANL-4006,2026-01-12T20:11:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011628,ALT-003035,ANL-4006,2026-01-12T20:20:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011629,ALT-003035,ANL-4006,2026-01-12T20:29:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011630,ALT-003035,ANL-4006,2026-01-12T20:32:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011631,ALT-003036,ANL-4009,2026-01-12T21:47:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011632,ALT-003036,ANL-4009,2026-01-12T21:48:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011633,ALT-003036,ANL-4009,2026-01-12T21:49:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011634,ALT-003036,ANL-4009,2026-01-12T21:57:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011635,ALT-003037,ANL-4002,2026-01-12T04:03:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011636,ALT-003037,ANL-4002,2026-01-12T04:07:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011637,ALT-003038,ANL-4013,2026-01-12T03:34:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011638,ALT-003038,ANL-4013,2026-01-12T03:42:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011639,ALT-003038,ANL-4013,2026-01-12T03:48:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011640,ALT-003038,ANL-4013,2026-01-12T03:53:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011641,ALT-003039,ANL-4009,2026-01-12T04:42:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011642,ALT-003039,ANL-4009,2026-01-12T04:46:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011643,ALT-003039,ANL-4009,2026-01-12T04:52:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011644,ALT-003039,ANL-4009,2026-01-12T05:00:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011645,ALT-003040,ANL-4002,2026-01-12T13:05:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011646,ALT-003040,ANL-4002,2026-01-12T13:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011647,ALT-003041,ANL-4012,2026-01-13T13:16:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011648,ALT-003041,ANL-4012,2026-01-13T13:26:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011649,ALT-003041,ANL-4012,2026-01-13T13:33:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011650,ALT-003041,ANL-4012,2026-01-13T13:41:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011651,ALT-003042,ANL-4001,2026-01-13T22:04:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011652,ALT-003042,ANL-4001,2026-01-13T22:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011653,ALT-003042,ANL-4001,2026-01-13T22:20:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011654,ALT-003042,ANL-4001,2026-01-13T22:27:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-011655,ALT-003043,ANL-4010,2026-01-13T15:10:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-011656,ALT-003043,ANL-4010,2026-01-13T15:15:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011657,ALT-003043,ANL-4010,2026-01-13T15:18:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-011658,ALT-003043,ANL-4010,2026-01-13T15:28:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-011659,ALT-003044,ANL-4007,2026-01-13T15:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
