event_id,alert_id,event_type,timestamp,actor_id,previous_status,new_status
EVT-0021740,ALT-003364,CREATED,2026-01-07T08:53:00Z,ANL-5005,,NEW
EVT-0021741,ALT-003364,ASSIGNED,2026-01-07T08:53:00Z,ANL-5005,NEW,ASSIGNED
EVT-0021742,ALT-003364,ACKNOWLEDGED,2026-01-07T09:08:00Z,ANL-5005,ASSIGNED,ACKNOWLEDGED
EVT-0021743,ALT-003364,INVESTIGATION_STARTED,2026-01-07T09:12:00Z,ANL-5005,ACKNOWLEDGED,INVESTIGATING
EVT-0021744,ALT-003364,EVIDENCE_ADDED,2026-01-07T09:32:00Z,ANL-5005,INVESTIGATING,INVESTIGATING
EVT-0021745,ALT-003364,ESCALATION_REQUESTED,2026-01-07T10:17:00Z,ANL-5005,INVESTIGATING,INVESTIGATING
EVT-0021746,ALT-003364,ESCALATED,2026-01-07T10:17:00Z,ANL-5005,INVESTIGATING,ESCALATED
EVT-0021747,ALT-003364,CLOSED,2026-01-07T10:18:00Z,ANL-5005,ESCALATED,CLOSED
EVT-0021748,ALT-003365,CREATED,2026-01-07T09:47:00Z,ANL-5014,,NEW
EVT-0021749,ALT-003365,ASSIGNED,2026-01-07T09:47:00Z,ANL-5014,NEW,ASSIGNED
EVT-0021750,ALT-003365,ACKNOWLEDGED,2026-01-07T09:53:00Z,ANL-5014,ASSIGNED,ACKNOWLEDGED
EVT-0021751,ALT-003365,INVESTIGATION_STARTED,2026-01-07T09:56:00Z,ANL-5014,ACKNOWLEDGED,INVESTIGATING
EVT-0021752,ALT-003365,EVIDENCE_ADDED,2026-01-07T10:24:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021753,ALT-003365,CLOSED,2026-01-07T13:29:00Z,ANL-5014,INVESTIGATING,CLOSED
EVT-0021754,ALT-003366,CREATED,2026-01-07T20:42:00Z,ANL-5014,,NEW
EVT-0021755,ALT-003366,ASSIGNED,2026-01-07T20:42:00Z,ANL-5014,NEW,ASSIGNED
EVT-0021756,ALT-003366,ACKNOWLEDGED,2026-01-07T21:38:00Z,ANL-5014,ASSIGNED,ACKNOWLEDGED
EVT-0021757,ALT-003366,INVESTIGATION_STARTED,2026-01-07T21:41:00Z,ANL-5014,ACKNOWLEDGED,INVESTIGATING
EVT-0021758,ALT-003366,EVIDENCE_ADDED,2026-01-07T22:13:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021759,ALT-003366,CLOSED,2026-01-08T02:23:00Z,ANL-5014,INVESTIGATING,CLOSED
EVT-0021760,ALT-003367,CREATED,2026-01-07T00:11:00Z,ANL-5012,,NEW
EVT-0021761,ALT-003367,ASSIGNED,2026-01-07T00:11:00Z,ANL-5012,NEW,ASSIGNED
EVT-0021762,ALT-003367,ACKNOWLEDGED,2026-01-07T00:43:00Z,ANL-5012,ASSIGNED,ACKNOWLEDGED
EVT-0021763,ALT-003367,INVESTIGATION_STARTED,2026-01-07T00:44:00Z,ANL-5012,ACKNOWLEDGED,INVESTIGATING
EVT-0021764,ALT-003367,EVIDENCE_ADDED,2026-01-07T01:11:00Z,ANL-5012,INVESTIGATING,INVESTIGATING
EVT-0021765,ALT-003367,CLOSED,2026-01-07T05:28:00Z,ANL-5012,INVESTIGATING,CLOSED
EVT-0021766,ALT-003368,CREATED,2026-01-07T10:59:00Z,ANL-5006,,NEW
EVT-0021767,ALT-003368,ASSIGNED,2026-01-07T10:59:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021768,ALT-003368,ACKNOWLEDGED,2026-01-07T11:00:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021769,ALT-003368,INVESTIGATION_STARTED,2026-01-07T11:01:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021770,ALT-003368,EVIDENCE_ADDED,2026-01-07T11:26:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021771,ALT-003368,CLOSED,2026-01-07T13:56:00Z,ANL-5006,INVESTIGATING,CLOSED
EVT-0021772,ALT-003369,CREATED,2026-01-07T17:13:00Z,ANL-5008,,NEW
EVT-0021773,ALT-003369,ASSIGNED,2026-01-07T17:13:00Z,ANL-5008,NEW,ASSIGNED
EVT-0021774,ALT-003369,ACKNOWLEDGED,2026-01-07T17:16:00Z,ANL-5008,ASSIGNED,ACKNOWLEDGED
EVT-0021775,ALT-003369,INVESTIGATION_STARTED,2026-01-07T17:18:00Z,ANL-5008,ACKNOWLEDGED,INVESTIGATING
EVT-0021776,ALT-003369,EVIDENCE_ADDED,2026-01-07T17:47:00Z,ANL-5008,INVESTIGATING,INVESTIGATING
EVT-0021777,ALT-003369,ESCALATION_REQUESTED,2026-01-07T18:45:00Z,ANL-5008,INVESTIGATING,INVESTIGATING
EVT-0021778,ALT-003369,ESCALATED,2026-01-07T18:45:00Z,ANL-5008,INVESTIGATING,ESCALATED
EVT-0021779,ALT-003369,CLOSED,2026-01-07T18:46:00Z,ANL-5008,ESCALATED,CLOSED
EVT-0021780,ALT-003370,CREATED,2026-01-07T04:08:00Z,ANL-5014,,NEW
EVT-0021781,ALT-003370,ASSIGNED,2026-01-07T04:08:00Z,ANL-5014,NEW,ASSIGNED
EVT-0021782,ALT-003370,ACKNOWLEDGED,2026-01-07T04:47:00Z,ANL-5014,ASSIGNED,ACKNOWLEDGED
EVT-0021783,ALT-003370,INVESTIGATION_STARTED,2026-01-07T04:50:00Z,ANL-5014,ACKNOWLEDGED,INVESTIGATING
EVT-0021784,ALT-003370,EVIDENCE_ADDED,2026-01-07T05:23:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021785,ALT-003370,CLOSED,2026-01-07T09:38:00Z,ANL-5014,INVESTIGATING,CLOSED
EVT-0021786,ALT-003371,CREATED,2026-01-07T23:06:00Z,ANL-5007,,NEW
EVT-0021787,ALT-003371,ASSIGNED,2026-01-07T23:06:00Z,ANL-5007,NEW,ASSIGNED
EVT-0021788,ALT-003371,ACKNOWLEDGED,2026-01-07T23:08:00Z,ANL-5007,ASSIGNED,ACKNOWLEDGED
EVT-0021789,ALT-003371,INVESTIGATION_STARTED,2026-01-07T23:10:00Z,ANL-5007,ACKNOWLEDGED,INVESTIGATING
EVT-0021790,ALT-003371,EVIDENCE_ADDED,2026-01-07T23:38:00Z,ANL-5007,INVESTIGATING,INVESTIGATING
EVT-0021791,ALT-003371,ESCALATION_REQUESTED,2026-01-08T00:12:00Z,ANL-5007,INVESTIGATING,INVESTIGATING
EVT-0021792,ALT-003371,ESCALATED,2026-01-08T00:12:00Z,ANL-5007,INVESTIGATING,ESCALATED
EVT-0021793,ALT-003371,CLOSED,2026-01-08T00:13:00Z,ANL-5007,ESCALATED,CLOSED
EVT-0021794,ALT-003372,CREATED,2026-01-07T09:19:00Z,ANL-5011,,NEW
EVT-0021795,ALT-003372,ASSIGNED,2026-01-07T09:19:00Z,ANL-5011,NEW,ASSIGNED
EVT-0021796,ALT-003372,ACKNOWLEDGED,2026-01-07T09:49:00Z,ANL-5011,ASSIGNED,ACKNOWLEDGED
EVT-0021797,ALT-003372,INVESTIGATION_STARTED,2026-01-07T09:53:00Z,ANL-5011,ACKNOWLEDGED,INVESTIGATING
EVT-0021798,ALT-003372,EVIDENCE_ADDED,2026-01-07T10:22:00Z,ANL-5011,INVESTIGATING,INVESTIGATING
EVT-0021799,ALT-003372,CLOSED,2026-01-07T13:12:00Z,ANL-5011,INVESTIGATING,CLOSED
EVT-0021800,ALT-003373,CREATED,2026-01-07T18:26:00Z,ANL-5004,,NEW
EVT-0021801,ALT-003373,ASSIGNED,2026-01-07T18:26:00Z,ANL-5004,NEW,ASSIGNED
EVT-0021802,ALT-003373,ACKNOWLEDGED,2026-01-07T18:43:00Z,ANL-5004,ASSIGNED,ACKNOWLEDGED
EVT-0021803,ALT-003373,INVESTIGATION_STARTED,2026-01-07T18:44:00Z,ANL-5004,ACKNOWLEDGED,INVESTIGATING
EVT-0021804,ALT-003373,EVIDENCE_ADDED,2026-01-07T19:01:00Z,ANL-5004,INVESTIGATING,INVESTIGATING
EVT-0021805,ALT-003373,CLOSED,2026-01-07T20:55:00Z,ANL-5004,INVESTIGATING,CLOSED
EVT-0021806,ALT-003374,CREATED,2026-01-07T11:31:00Z,ANL-5006,,NEW
EVT-0021807,ALT-003374,ASSIGNED,2026-01-07T11:31:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021808,ALT-003374,ACKNOWLEDGED,2026-01-07T11:44:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021809,ALT-003374,INVESTIGATION_STARTED,2026-01-07T11:48:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021810,ALT-003374,EVIDENCE_ADDED,2026-01-07T12:18:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021811,ALT-003374,ESCALATION_REQUESTED,2026-01-07T12:23:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021812,ALT-003374,ESCALATED,2026-01-07T12:23:00Z,ANL-5006,INVESTIGATING,ESCALATED
EVT-0021813,ALT-003374,CLOSED,2026-01-07T12:24:00Z,ANL-5006,ESCALATED,CLOSED
EVT-0021814,ALT-003375,CREATED,2026-01-07T23:55:00Z,ANL-5013,,NEW
EVT-0021815,ALT-003375,ASSIGNED,2026-01-07T23:55:00Z,ANL-5013,NEW,ASSIGNED
EVT-0021816,ALT-003375,ACKNOWLEDGED,2026-01-08T00:08:00Z,ANL-5013,ASSIGNED,ACKNOWLEDGED
EVT-0021817,ALT-003375,INVESTIGATION_STARTED,2026-01-08T00:12:00Z,ANL-5013,ACKNOWLEDGED,INVESTIGATING
EVT-0021818,ALT-003375,EVIDENCE_ADDED,2026-01-08T00:41:00Z,ANL-5013,INVESTIGATING,INVESTIGATING
EVT-0021819,ALT-003375,CLOSED,2026-01-08T03:26:00Z,ANL-5013,INVESTIGATING,CLOSED
EVT-0021820,ALT-003376,CREATED,2026-01-07T00:14:00Z,ANL-5006,,NEW
EVT-0021821,ALT-003376,ASSIGNED,2026-01-07T00:14:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021822,ALT-003376,ACKNOWLEDGED,2026-01-07T00:41:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021823,ALT-003376,INVESTIGATION_STARTED,2026-01-07T00:45:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021824,ALT-003376,EVIDENCE_ADDED,2026-01-07T01:10:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021825,ALT-003376,CLOSED,2026-01-07T02:24:00Z,ANL-5006,INVESTIGATING,CLOSED
EVT-0021826,ALT-003377,CREATED,2026-01-07T18:46:00Z,ANL-5012,,NEW
EVT-0021827,ALT-003377,ASSIGNED,2026-01-07T18:46:00Z,ANL-5012,NEW,ASSIGNED
EVT-0021828,ALT-003377,ACKNOWLEDGED,2026-01-07T18:57:00Z,ANL-5012,ASSIGNED,ACKNOWLEDGED
EVT-0021829,ALT-003377,INVESTIGATION_STARTED,2026-01-07T19:01:00Z,ANL-5012,ACKNOWLEDGED,INVESTIGATING
EVT-0021830,ALT-003377,EVIDENCE_ADDED,2026-01-07T19:27:00Z,ANL-5012,INVESTIGATING,INVESTIGATING
EVT-0021831,ALT-003377,ESCALATION_REQUESTED,2026-01-07T19:37:00Z,ANL-5012,INVESTIGATING,INVESTIGATING
EVT-0021832,ALT-003377,ESCALATED,2026-01-07T19:37:00Z,ANL-5012,INVESTIGATING,ESCALATED
EVT-0021833,ALT-003377,CLOSED,2026-01-07T19:39:00Z,ANL-5012,ESCALATED,CLOSED
EVT-0021834,ALT-003378,CREATED,2026-01-07T14:55:00Z,ANL-5006,,NEW
EVT-0021835,ALT-003378,ASSIGNED,2026-01-07T14:55:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021836,ALT-003378,ACKNOWLEDGED,2026-01-07T15:20:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021837,ALT-003378,INVESTIGATION_STARTED,2026-01-07T15:23:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021838,ALT-003378,EVIDENCE_ADDED,2026-01-07T15:43:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021839,ALT-003378,CLOSED,2026-01-07T17:20:00Z,ANL-5006,INVESTIGATING,CLOSED
EVT-0021840,ALT-003379,CREATED,2026-01-07T22:34:00Z,ANL-5001,,NEW
EVT-0021841,ALT-003379,ASSIGNED,2026-01-07T22:34:00Z,ANL-5001,NEW,ASSIGNED
EVT-0021842,ALT-003379,ACKNOWLEDGED,2026-01-07T23:15:00Z,ANL-5001,ASSIGNED,ACKNOWLEDGED
EVT-0021843,ALT-003379,INVESTIGATION_STARTED,2026-01-07T23:20:00Z,ANL-5001,ACKNOWLEDGED,INVESTIGATING
EVT-0021844,ALT-003379,EVIDENCE_ADDED,2026-01-07T23:37:00Z,ANL-5001,INVESTIGATING,INVESTIGATING
EVT-0021845,ALT-003379,CLOSED,2026-01-08T02:38:00Z,ANL-5001,INVESTIGATING,CLOSED
EVT-0021846,ALT-003380,CREATED,2026-01-07T09:54:00Z,ANL-5009,,NEW
EVT-0021847,ALT-003380,ASSIGNED,2026-01-07T09:54:00Z,ANL-5009,NEW,ASSIGNED
EVT-0021848,ALT-003380,ACKNOWLEDGED,2026-01-07T09:55:00Z,ANL-5009,ASSIGNED,ACKNOWLEDGED
EVT-0021849,ALT-003380,INVESTIGATION_STARTED,2026-01-07T09:58:00Z,ANL-5009,ACKNOWLEDGED,INVESTIGATING
EVT-0021850,ALT-003380,EVIDENCE_ADDED,2026-01-07T10:20:00Z,ANL-5009,INVESTIGATING,INVESTIGATING
EVT-0021851,ALT-003380,CLOSED,2026-01-07T14:04:00Z,ANL-5009,INVESTIGATING,CLOSED
EVT-0021852,ALT-003381,CREATED,2026-01-07T05:02:00Z,ANL-5014,,NEW
EVT-0021853,ALT-003381,ASSIGNED,2026-01-07T05:02:00Z,ANL-5014,NEW,ASSIGNED
EVT-0021854,ALT-003381,ACKNOWLEDGED,2026-01-07T05:08:00Z,ANL-5014,ASSIGNED,ACKNOWLEDGED
EVT-0021855,ALT-003381,INVESTIGATION_STARTED,2026-01-07T05:13:00Z,ANL-5014,ACKNOWLEDGED,INVESTIGATING
EVT-0021856,ALT-003381,EVIDENCE_ADDED,2026-01-07T05:36:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021857,ALT-003381,ESCALATION_REQUESTED,2026-01-07T05:48:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021858,ALT-003381,ESCALATED,2026-01-07T05:48:00Z,ANL-5014,INVESTIGATING,ESCALATED
EVT-0021859,ALT-003381,CLOSED,2026-01-07T05:58:00Z,ANL-5014,ESCALATED,CLOSED
EVT-0021860,ALT-003382,CREATED,2026-01-07T13:27:00Z,ANL-5006,,NEW
EVT-0021861,ALT-003382,ASSIGNED,2026-01-07T13:27:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021862,ALT-003382,ACKNOWLEDGED,2026-01-07T13:31:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021863,ALT-003382,INVESTIGATION_STARTED,2026-01-07T13:33:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021864,ALT-003382,EVIDENCE_ADDED,2026-01-07T13:47:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021865,ALT-003382,ESCALATION_REQUESTED,2026-01-07T14:13:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021866,ALT-003382,ESCALATED,2026-01-07T14:13:00Z,ANL-5006,INVESTIGATING,ESCALATED
EVT-0021867,ALT-003382,CLOSED,2026-01-07T14:17:00Z,ANL-5006,ESCALATED,CLOSED
EVT-0021868,ALT-003383,CREATED,2026-01-07T02:53:00Z,ANL-5014,,NEW
EVT-0021869,ALT-003383,ASSIGNED,2026-01-07T02:53:00Z,ANL-5014,NEW,ASSIGNED
EVT-0021870,ALT-003383,ACKNOWLEDGED,2026-01-07T03:03:00Z,ANL-5014,ASSIGNED,ACKNOWLEDGED
EVT-0021871,ALT-003383,INVESTIGATION_STARTED,2026-01-07T03:04:00Z,ANL-5014,ACKNOWLEDGED,INVESTIGATING
EVT-0021872,ALT-003383,EVIDENCE_ADDED,2026-01-07T03:22:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021873,ALT-003383,ESCALATION_REQUESTED,2026-01-07T04:04:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021874,ALT-003383,ESCALATED,2026-01-07T04:04:00Z,ANL-5014,INVESTIGATING,ESCALATED
EVT-0021875,ALT-003383,CLOSED,2026-01-07T04:08:00Z,ANL-5014,ESCALATED,CLOSED
EVT-0021876,ALT-003384,CREATED,2026-01-07T16:17:00Z,ANL-5014,,NEW
EVT-0021877,ALT-003384,ASSIGNED,2026-01-07T16:17:00Z,ANL-5014,NEW,ASSIGNED
EVT-0021878,ALT-003384,ACKNOWLEDGED,2026-01-07T16:37:00Z,ANL-5014,ASSIGNED,ACKNOWLEDGED
EVT-0021879,ALT-003384,INVESTIGATION_STARTED,2026-01-07T16:41:00Z,ANL-5014,ACKNOWLEDGED,INVESTIGATING
EVT-0021880,ALT-003384,EVIDENCE_ADDED,2026-01-07T16:58:00Z,ANL-5014,INVESTIGATING,INVESTIGATING
EVT-0021881,ALT-003384,CLOSED,2026-01-07T22:42:00Z,ANL-5014,INVESTIGATING,CLOSED
EVT-0021882,ALT-003385,CREATED,2026-01-07T11:10:00Z,ANL-5013,,NEW
EVT-0021883,ALT-003385,ASSIGNED,2026-01-07T11:10:00Z,ANL-5013,NEW,ASSIGNED
EVT-0021884,ALT-003385,ACKNOWLEDGED,2026-01-07T11:26:00Z,ANL-5013,ASSIGNED,ACKNOWLEDGED
EVT-0021885,ALT-003385,INVESTIGATION_STARTED,2026-01-07T11:31:00Z,ANL-5013,ACKNOWLEDGED,INVESTIGATING
EVT-0021886,ALT-003385,EVIDENCE_ADDED,2026-01-07T11:53:00Z,ANL-5013,INVESTIGATING,INVESTIGATING
EVT-0021887,ALT-003385,CLOSED,2026-01-07T15:11:00Z,ANL-5013,INVESTIGATING,CLOSED
EVT-0021888,ALT-003386,CREATED,2026-01-07T23:52:00Z,ANL-5006,,NEW
EVT-0021889,ALT-003386,ASSIGNED,2026-01-07T23:52:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021890,ALT-003386,ACKNOWLEDGED,2026-01-08T00:01:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021891,ALT-003386,INVESTIGATION_STARTED,2026-01-08T00:03:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021892,ALT-003386,EVIDENCE_ADDED,2026-01-08T00:32:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021893,ALT-003386,CLOSED,2026-01-08T03:58:00Z,ANL-5006,INVESTIGATING,CLOSED
EVT-0021894,ALT-003387,CREATED,2026-01-07T11:33:00Z,ANL-5008,,NEW
EVT-0021895,ALT-003387,ASSIGNED,2026-01-07T11:33:00Z,ANL-5008,NEW,ASSIGNED
EVT-0021896,ALT-003387,ACKNOWLEDGED,2026-01-07T12:00:00Z,ANL-5008,ASSIGNED,ACKNOWLEDGED
EVT-0021897,ALT-003387,INVESTIGATION_STARTED,2026-01-07T12:04:00Z,ANL-5008,ACKNOWLEDGED,INVESTIGATING
EVT-0021898,ALT-003387,EVIDENCE_ADDED,2026-01-07T12:26:00Z,ANL-5008,INVESTIGATING,INVESTIGATING
EVT-0021899,ALT-003387,CLOSED,2026-01-07T13:51:00Z,ANL-5008,INVESTIGATING,CLOSED
EVT-0021900,ALT-003388,CREATED,2026-01-07T07:42:00Z,ANL-5001,,NEW
EVT-0021901,ALT-003388,ASSIGNED,2026-01-07T07:42:00Z,ANL-5001,NEW,ASSIGNED
EVT-0021902,ALT-003388,ACKNOWLEDGED,2026-01-07T07:52:00Z,ANL-5001,ASSIGNED,ACKNOWLEDGED
EVT-0021903,ALT-003388,INVESTIGATION_STARTED,2026-01-07T07:53:00Z,ANL-5001,ACKNOWLEDGED,INVESTIGATING
EVT-0021904,ALT-003388,EVIDENCE_ADDED,2026-01-07T08:15:00Z,ANL-5001,INVESTIGATING,INVESTIGATING
EVT-0021905,ALT-003388,CLOSED,2026-01-07T09:55:00Z,ANL-5001,INVESTIGATING,CLOSED
EVT-0021906,ALT-003389,CREATED,2026-01-07T00:15:00Z,ANL-5006,,NEW
EVT-0021907,ALT-003389,ASSIGNED,2026-01-07T00:15:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021908,ALT-003389,ACKNOWLEDGED,2026-01-07T01:09:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021909,ALT-003389,INVESTIGATION_STARTED,2026-01-07T01:10:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021910,ALT-003389,EVIDENCE_ADDED,2026-01-07T01:36:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021911,ALT-003389,CLOSED,2026-01-07T07:54:00Z,ANL-5006,INVESTIGATING,CLOSED
EVT-0021912,ALT-003390,CREATED,2026-01-07T16:04:00Z,ANL-5010,,NEW
EVT-0021913,ALT-003390,ASSIGNED,2026-01-07T16:04:00Z,ANL-5010,NEW,ASSIGNED
EVT-0021914,ALT-003390,ACKNOWLEDGED,2026-01-07T17:03:00Z,ANL-5010,ASSIGNED,ACKNOWLEDGED
EVT-0021915,ALT-003390,INVESTIGATION_STARTED,2026-01-07T17:05:00Z,ANL-5010,ACKNOWLEDGED,INVESTIGATING
EVT-0021916,ALT-003390,EVIDENCE_ADDED,2026-01-07T17:31:00Z,ANL-5010,INVESTIGATING,INVESTIGATING
EVT-0021917,ALT-003390,CLOSED,2026-01-07T22:11:00Z,ANL-5010,INVESTIGATING,CLOSED
EVT-0021918,ALT-003391,CREATED,2026-01-07T09:39:00Z,ANL-5011,,NEW
EVT-0021919,ALT-003391,ASSIGNED,2026-01-07T09:39:00Z,ANL-5011,NEW,ASSIGNED
EVT-0021920,ALT-003391,ACKNOWLEDGED,2026-01-07T10:07:00Z,ANL-5011,ASSIGNED,ACKNOWLEDGED
EVT-0021921,ALT-003391,INVESTIGATION_STARTED,2026-01-07T10:10:00Z,ANL-5011,ACKNOWLEDGED,INVESTIGATING
EVT-0021922,ALT-003391,EVIDENCE_ADDED,2026-01-07T10:37:00Z,ANL-5011,INVESTIGATING,INVESTIGATING
EVT-0021923,ALT-003391,CLOSED,2026-01-07T16:39:00Z,ANL-5011,INVESTIGATING,CLOSED
EVT-0021924,ALT-003392,CREATED,2026-01-07T09:30:00Z,ANL-5013,,NEW
EVT-0021925,ALT-003392,ASSIGNED,2026-01-07T09:30:00Z,ANL-5013,NEW,ASSIGNED
EVT-0021926,ALT-003392,ACKNOWLEDGED,2026-01-07T09:41:00Z,ANL-5013,ASSIGNED,ACKNOWLEDGED
EVT-0021927,ALT-003392,INVESTIGATION_STARTED,2026-01-07T09:43:00Z,ANL-5013,ACKNOWLEDGED,INVESTIGATING
EVT-0021928,ALT-003392,EVIDENCE_ADDED,2026-01-07T10:03:00Z,ANL-5013,INVESTIGATING,INVESTIGATING
EVT-0021929,ALT-003392,ESCALATION_REQUESTED,2026-01-07T10:33:00Z,ANL-5013,INVESTIGATING,INVESTIGATING
EVT-0021930,ALT-003392,ESCALATED,2026-01-07T10:33:00Z,ANL-5013,INVESTIGATING,ESCALATED
EVT-0021931,ALT-003392,CLOSED,2026-01-07T10:37:00Z,ANL-5013,ESCALATED,CLOSED
EVT-0021932,ALT-003393,CREATED,2026-01-07T10:27:00Z,ANL-5013,,NEW
EVT-0021933,ALT-003393,ASSIGNED,2026-01-07T10:27:00Z,ANL-5013,NEW,ASSIGNED
EVT-0021934,ALT-003393,ACKNOWLEDGED,2026-01-07T11:24:00Z,ANL-5013,ASSIGNED,ACKNOWLEDGED
EVT-0021935,ALT-003393,INVESTIGATION_STARTED,2026-01-07T11:29:00Z,ANL-5013,ACKNOWLEDGED,INVESTIGATING
EVT-0021936,ALT-003393,EVIDENCE_ADDED,2026-01-07T11:59:00Z,ANL-5013,INVESTIGATING,INVESTIGATING
EVT-0021937,ALT-003393,CLOSED,2026-01-07T17:57:00Z,ANL-5013,INVESTIGATING,CLOSED
EVT-0021938,ALT-003394,CREATED,2026-01-07T12:12:00Z,ANL-5006,,NEW
EVT-0021939,ALT-003394,ASSIGNED,2026-01-07T12:12:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021940,ALT-003394,ACKNOWLEDGED,2026-01-07T12:35:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021941,ALT-003394,INVESTIGATION_STARTED,2026-01-07T12:37:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021942,ALT-003394,EVIDENCE_ADDED,2026-01-07T13:03:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021943,ALT-003394,CLOSED,2026-01-07T14:41:00Z,ANL-5006,INVESTIGATING,CLOSED
EVT-0021944,ALT-003395,CREATED,2026-01-07T00:45:00Z,ANL-5002,,NEW
EVT-0021945,ALT-003395,ASSIGNED,2026-01-07T00:45:00Z,ANL-5002,NEW,ASSIGNED
EVT-0021946,ALT-003395,ACKNOWLEDGED,2026-01-07T00:47:00Z,ANL-5002,ASSIGNED,ACKNOWLEDGED
EVT-0021947,ALT-003395,INVESTIGATION_STARTED,2026-01-07T00:50:00Z,ANL-5002,ACKNOWLEDGED,INVESTIGATING
EVT-0021948,ALT-003395,EVIDENCE_ADDED,2026-01-07T01:06:00Z,ANL-5002,INVESTIGATING,INVESTIGATING
EVT-0021949,ALT-003395,ESCALATION_REQUESTED,2026-01-07T01:33:00Z,ANL-5002,INVESTIGATING,INVESTIGATING
EVT-0021950,ALT-003395,ESCALATED,2026-01-07T01:33:00Z,ANL-5002,INVESTIGATING,ESCALATED
EVT-0021951,ALT-003395,CLOSED,2026-01-07T01:40:00Z,ANL-5002,ESCALATED,CLOSED
EVT-0021952,ALT-003396,CREATED,2026-01-07T08:36:00Z,ANL-5006,,NEW
EVT-0021953,ALT-003396,ASSIGNED,2026-01-07T08:36:00Z,ANL-5006,NEW,ASSIGNED
EVT-0021954,ALT-003396,ACKNOWLEDGED,2026-01-07T08:55:00Z,ANL-5006,ASSIGNED,ACKNOWLEDGED
EVT-0021955,ALT-003396,INVESTIGATION_STARTED,2026-01-07T08:56:00Z,ANL-5006,ACKNOWLEDGED,INVESTIGATING
EVT-0021956,ALT-003396,EVIDENCE_ADDED,2026-01-07T09:25:00Z,ANL-5006,INVESTIGATING,INVESTIGATING
EVT-0021957,ALT-003396,CLOSED,2026-01-07T15:10:00Z,ANL-5006,INVESTIGATING,CLOSED
EVT-0021958,ALT-003397,CREATED,2026-01-07T08:29:00Z,ANL-5004,,NEW
EVT-0021959,ALT-003397,ASSIGNED,2026-01-07T08:29:00Z,ANL-5004,NEW,ASSIGNED
EVT-0021960,ALT-003397,ACKNOWLEDGED,2026-01-07T08:35:00Z,ANL-5004,ASSIGNED,ACKNOWLEDGED
EVT-0021961,ALT-003397,INVESTIGATION_STARTED,2026-01-07T08:40:00Z,ANL-5004,ACKNOWLEDGED,INVESTIGATING
EVT-0021962,ALT-003397,EVIDENCE_ADDED,2026-01-07T09:00:00Z,ANL-5004,INVESTIGATING,INVESTIGATING
EVT-0021963,ALT-003397,ESCALATION_REQUESTED,2026-01-07T09:22:00Z,ANL-5004,INVESTIGATING,INVESTIGATING
EVT-0021964,ALT-003397,ESCALATED,2026-01-07T09:22:00Z,ANL-5004,INVESTIGATING,ESCALATED
