escalation_id,alert_id,case_id,required,required_level,trigger_reason,initiated,initiated_at,initiated_by,target_team,completed,completed_at,delay_minutes
ESC-003134,ALT-003134,CASE-003134,False,,Not required,False,,,,False,,
ESC-003135,ALT-003135,CASE-003135,False,,Not required,False,,,,False,,
ESC-003136,ALT-003136,CASE-003136,True,L3,CRITICAL severity per policy,True,2026-01-01T21:54:00Z,ANL-5004,Incident Response,True,2026-01-01T22:09:00Z,13.0
ESC-003137,ALT-003137,CASE-003137,False,,Not required,False,,,,False,,
ESC-003138,ALT-003138,CASE-003138,False,,Not required,False,,,,False,,
ESC-003139,ALT-003139,CASE-003139,True,L2,HIGH severity per policy,True,2026-01-01T16:17:00Z,ANL-5008,Incident Response,True,2026-01-01T16:32:00Z,81.0
ESC-003140,ALT-003140,CASE-003140,True,L3,CRITICAL severity per policy,True,2026-01-01T19:29:00Z,ANL-5001,Incident Response,True,2026-01-01T19:44:00Z,33.0
ESC-003141,ALT-003141,CASE-003141,True,L2,HIGH severity per policy,True,2026-01-01T17:53:00Z,ANL-5007,Incident Response,True,2026-01-01T18:08:00Z,266.0
ESC-003142,ALT-003142,CASE-003142,False,,Not required,False,,,,False,,
ESC-003143,ALT-003143,CASE-003143,False,,Not required,False,,,,False,,
ESC-003144,ALT-003144,CASE-003144,False,,Not required,False,,,,False,,
ESC-003145,ALT-003145,CASE-003145,True,L2,HIGH severity per policy,True,2026-01-01T12:35:00Z,ANL-5007,Incident Response,True,2026-01-01T12:50:00Z,50.0
ESC-003146,ALT-003146,CASE-003146,False,,Not required,False,,,,False,,
ESC-003147,ALT-003147,CASE-003147,False,,Not required,False,,,,False,,
ESC-003148,ALT-003148,CASE-003148,False,,Not required,False,,,,False,,
ESC-003149,ALT-003149,CASE-003149,False,,Not required,False,,,,False,,
ESC-003150,ALT-003150,CASE-003150,True,L2,HIGH severity per policy,True,2026-01-01T17:08:00Z,ANL-5012,Incident Response,True,2026-01-01T17:23:00Z,70.0
ESC-003151,ALT-003151,CASE-003151,False,,Not required,False,,,,False,,
ESC-003152,ALT-003152,CASE-003152,False,,Not required,False,,,,False,,
ESC-003153,ALT-003153,CASE-003153,False,,Not required,False,,,,False,,
ESC-003154,ALT-003154,CASE-003154,True,L2,HIGH severity per policy,True,2026-01-01T05:50:00Z,ANL-5014,Incident Response,True,2026-01-01T06:05:00Z,60.0
ESC-003155,ALT-003155,CASE-003155,False,,Not required,False,,,,False,,
ESC-003156,ALT-003156,CASE-003156,True,L2,HIGH severity per policy,True,2026-01-01T06:32:00Z,ANL-5011,Incident Response,True,2026-01-01T06:47:00Z,54.0
ESC-003157,ALT-003157,CASE-003157,True,L2,HIGH severity per policy,True,2026-01-01T03:43:00Z,ANL-5007,Incident Response,True,2026-01-01T03:58:00Z,76.0
ESC-003158,ALT-003158,CASE-003158,True,L3,CRITICAL severity per policy,True,2026-01-01T03:23:00Z,ANL-5004,Incident Response,True,2026-01-01T03:38:00Z,41.0
ESC-003159,ALT-003159,CASE-003159,True,L2,HIGH severity per policy,True,2026-01-02T01:29:00Z,ANL-5009,Incident Response,True,2026-01-02T01:44:00Z,75.0
ESC-003160,ALT-003160,CASE-003160,True,L2,HIGH severity per policy,True,2026-01-01T07:41:00Z,ANL-5001,Incident Response,True,2026-01-01T07:56:00Z,68.0
ESC-003161,ALT-003161,CASE-003161,True,L2,HIGH severity per policy,True,2026-01-02T14:11:00Z,ANL-5014,Incident Response,True,2026-01-02T14:26:00Z,42.0
ESC-003162,ALT-003162,CASE-003162,False,,Not required,False,,,,False,,
ESC-003163,ALT-003163,CASE-003163,True,L2,HIGH severity per policy,True,2026-01-02T16:06:00Z,ANL-5010,Incident Response,True,2026-01-02T16:21:00Z,59.0
ESC-003164,ALT-003164,CASE-003164,True,L2,HIGH severity per policy,True,2026-01-02T06:39:00Z,ANL-5013,Incident Response,True,2026-01-02T06:54:00Z,65.0
ESC-003165,ALT-003165,CASE-003165,False,,Not required,False,,,,False,,
ESC-003166,ALT-003166,CASE-003166,True,L3,CRITICAL severity per policy,True,2026-01-02T22:27:00Z,ANL-5011,Incident Response,True,2026-01-02T22:42:00Z,37.0
ESC-003167,ALT-003167,CASE-003167,False,,Not required,False,,,,False,,
ESC-003168,ALT-003168,CASE-003168,False,,Not required,False,,,,False,,
ESC-003169,ALT-003169,CASE-003169,False,,Not required,False,,,,False,,
ESC-003170,ALT-003170,CASE-003170,False,,Not required,False,,,,False,,
ESC-003171,ALT-003171,CASE-003171,True,L2,HIGH severity per policy,True,2026-01-03T01:08:00Z,ANL-5011,Incident Response,True,2026-01-03T01:23:00Z,79.0
ESC-003172,ALT-003172,CASE-003172,False,,Not required,False,,,,False,,
ESC-003173,ALT-003173,CASE-003173,False,,Not required,False,,,,False,,
ESC-003174,ALT-003174,CASE-003174,False,,Not required,False,,,,False,,
ESC-003175,ALT-003175,CASE-003175,True,L2,HIGH severity per policy,True,2026-01-02T03:01:00Z,ANL-5007,Incident Response,True,2026-01-02T03:16:00Z,72.0
ESC-003176,ALT-003176,CASE-003176,False,,Not required,False,,,,False,,
ESC-003177,ALT-003177,CASE-003177,False,,Not required,False,,,,False,,
ESC-003178,ALT-003178,CASE-003178,False,,Not required,False,,,,False,,
ESC-003179,ALT-003179,CASE-003179,True,L2,HIGH severity per policy,True,2026-01-02T17:47:00Z,ANL-5010,Incident Response,True,2026-01-02T18:02:00Z,36.0
ESC-003180,ALT-003180,CASE-003180,False,,Not required,False,,,,False,,
ESC-003181,ALT-003181,CASE-003181,False,,Not required,False,,,,False,,
ESC-003182,ALT-003182,CASE-003182,False,,Not required,False,,,,False,,
ESC-003183,ALT-003183,CASE-003183,False,,Not required,False,,,,False,,
ESC-003184,ALT-003184,CASE-003184,True,L2,HIGH severity per policy,True,2026-01-02T16:04:00Z,ANL-5001,Incident Response,True,2026-01-02T16:19:00Z,37.0
ESC-003185,ALT-003185,CASE-003185,False,,Not required,False,,,,False,,
ESC-003186,ALT-003186,CASE-003186,False,,Not required,False,,,,False,,
ESC-003187,ALT-003187,CASE-003187,False,,Not required,False,,,,False,,
ESC-003188,ALT-003188,CASE-003188,False,,Not required,False,,,,False,,
ESC-003189,ALT-003189,CASE-003189,True,L3,CRITICAL severity per policy,True,2026-01-02T22:55:00Z,ANL-5003,Incident Response,True,2026-01-02T23:10:00Z,22.0
ESC-003190,ALT-003190,CASE-003190,True,L3,CRITICAL severity per policy,True,2026-01-02T08:22:00Z,ANL-5005,Incident Response,True,2026-01-02T08:37:00Z,20.0
ESC-003191,ALT-003191,CASE-003191,True,L3,CRITICAL severity per policy,True,2026-01-02T12:32:00Z,ANL-5014,Incident Response,True,2026-01-02T12:47:00Z,29.0
ESC-003192,ALT-003192,CASE-003192,False,,Not required,False,,,,False,,
ESC-003193,ALT-003193,CASE-003193,True,L2,HIGH severity per policy,True,2026-01-02T21:40:00Z,ANL-5013,Incident Response,True,2026-01-02T21:55:00Z,358.0
ESC-003194,ALT-003194,CASE-003194,False,,Not required,False,,,,False,,
ESC-003195,ALT-003195,CASE-003195,False,,Not required,False,,,,False,,
ESC-003196,ALT-003196,CASE-003196,False,,Not required,False,,,,False,,
ESC-003197,ALT-003197,CASE-003197,False,,Not required,False,,,,False,,
ESC-003198,ALT-003198,CASE-003198,True,L2,HIGH severity per policy,True,2026-01-02T23:22:00Z,ANL-5007,Incident Response,True,2026-01-02T23:37:00Z,50.0
ESC-003199,ALT-003199,CASE-003199,False,,Not required,False,,,,False,,
ESC-003200,ALT-003200,CASE-003200,False,,Not required,False,,,,False,,
ESC-003201,ALT-003201,CASE-003201,False,,Not required,False,,,,False,,
ESC-003202,ALT-003202,CASE-003202,True,L3,CRITICAL severity per policy,True,2026-01-03T14:44:00Z,ANL-5012,Incident Response,True,2026-01-03T14:59:00Z,32.0
ESC-003203,ALT-003203,CASE-003203,True,L2,HIGH severity per policy,True,2026-01-03T12:44:00Z,ANL-5001,Incident Response,True,2026-01-03T12:59:00Z,64.0
ESC-003204,ALT-003204,CASE-003204,False,,Not required,False,,,,False,,
ESC-003205,ALT-003205,CASE-003205,False,,Not required,False,,,,False,,
ESC-003206,ALT-003206,CASE-003206,False,,Not required,False,,,,False,,
ESC-003207,ALT-003207,CASE-003207,False,,Not required,False,,,,False,,
ESC-003208,ALT-003208,CASE-003208,False,,Not required,False,,,,False,,
ESC-003209,ALT-003209,CASE-003209,False,,Not required,False,,,,False,,
ESC-003210,ALT-003210,CASE-003210,True,L2,HIGH severity per policy,True,2026-01-03T07:19:00Z,ANL-5011,Incident Response,True,2026-01-03T07:34:00Z,84.0
ESC-003211,ALT-003211,CASE-003211,True,L3,CRITICAL severity per policy,True,2026-01-03T20:20:00Z,ANL-5001,Incident Response,True,2026-01-03T20:35:00Z,16.0
ESC-003212,ALT-003212,CASE-003212,True,L2,HIGH severity per policy,True,2026-01-03T23:22:00Z,ANL-5005,Incident Response,True,2026-01-03T23:37:00Z,40.0
ESC-003213,ALT-003213,CASE-003213,False,,Not required,False,,,,False,,
ESC-003214,ALT-003214,CASE-003214,True,L2,HIGH severity per policy,True,2026-01-04T00:42:00Z,ANL-5005,Incident Response,True,2026-01-04T00:57:00Z,51.0
ESC-003215,ALT-003215,CASE-003215,False,,Not required,False,,,,False,,
ESC-003216,ALT-003216,CASE-003216,False,,Not required,False,,,,False,,
ESC-003217,ALT-003217,CASE-003217,False,,Not required,False,,,,False,,
ESC-003218,ALT-003218,CASE-003218,True,L2,HIGH severity per policy,True,2026-01-03T23:44:00Z,ANL-5009,Incident Response,True,2026-01-03T23:59:00Z,23.0
ESC-003219,ALT-003219,CASE-003219,False,,Not required,False,,,,False,,
ESC-003220,ALT-003220,CASE-003220,False,,Not required,False,,,,False,,
ESC-003221,ALT-003221,CASE-003221,False,,Not required,False,,,,False,,
ESC-003222,ALT-003222,CASE-003222,False,,Not required,False,,,,False,,
ESC-003223,ALT-003223,CASE-003223,False,,Not required,False,,,,False,,
ESC-003224,ALT-003224,CASE-003224,False,,Not required,False,,,,False,,
ESC-003225,ALT-003225,CASE-003225,False,,Not required,False,,,,False,,
ESC-003226,ALT-003226,CASE-003226,False,,Not required,False,,,,False,,
ESC-003227,ALT-003227,CASE-003227,False,,Not required,False,,,,False,,
ESC-003228,ALT-003228,CASE-003228,False,,Not required,False,,,,False,,
ESC-003229,ALT-003229,CASE-003229,False,,Not required,False,,,,False,,
ESC-003230,ALT-003230,CASE-003230,True,L2,HIGH severity per policy,True,2026-01-03T20:02:00Z,ANL-5012,Incident Response,True,2026-01-03T20:17:00Z,80.0
ESC-003231,ALT-003231,CASE-003231,True,L3,CRITICAL severity per policy,True,2026-01-03T18:23:00Z,ANL-5009,Incident Response,True,2026-01-03T18:38:00Z,36.0
ESC-003232,ALT-003232,CASE-003232,False,,Not required,False,,,,False,,
ESC-003233,ALT-003233,CASE-003233,False,,Not required,False,,,,False,,
ESC-003234,ALT-003234,CASE-003234,False,,Not required,False,,,,False,,
ESC-003235,ALT-003235,CASE-003235,True,L2,HIGH severity per policy,True,2026-01-03T17:40:00Z,ANL-5013,Incident Response,True,2026-01-03T17:55:00Z,68.0
ESC-003236,ALT-003236,CASE-003236,False,,Not required,False,,,,False,,
ESC-003237,ALT-003237,CASE-003237,True,L2,HIGH severity per policy,True,2026-01-03T09:54:00Z,ANL-5009,Incident Response,True,2026-01-03T10:09:00Z,77.0
ESC-003238,ALT-003238,CASE-003238,False,,Not required,False,,,,False,,
ESC-003239,ALT-003239,CASE-003239,True,L2,HIGH severity per policy,True,2026-01-04T01:21:00Z,ANL-5002,Incident Response,True,2026-01-04T01:36:00Z,72.0
ESC-003240,ALT-003240,CASE-003240,False,,Not required,False,,,,False,,
ESC-003241,ALT-003241,CASE-003241,False,,Not required,False,,,,False,,
ESC-003242,ALT-003242,CASE-003242,False,,Not required,False,,,,False,,
ESC-003243,ALT-003243,CASE-003243,False,,Not required,False,,,,False,,
ESC-003244,ALT-003244,CASE-003244,True,L2,HIGH severity per policy,True,2026-01-05T00:01:00Z,ANL-5003,Incident Response,True,2026-01-05T00:16:00Z,80.0
ESC-003245,ALT-003245,CASE-003245,False,,Not required,False,,,,False,,
ESC-003246,ALT-003246,CASE-003246,True,L2,HIGH severity per policy,True,2026-01-04T04:34:00Z,ANL-5009,Incident Response,True,2026-01-04T04:49:00Z,69.0
ESC-003247,ALT-003247,CASE-003247,False,,Not required,False,,,,False,,
ESC-003248,ALT-003248,CASE-003248,True,L3,CRITICAL severity per policy,False,,,Incident Response,False,,
ESC-003249,ALT-003249,CASE-003249,True,L2,HIGH severity per policy,True,2026-01-04T11:27:00Z,ANL-5011,Incident Response,True,2026-01-04T11:42:00Z,64.0
ESC-003250,ALT-003250,CASE-003250,False,,Not required,False,,,,False,,
ESC-003251,ALT-003251,CASE-003251,True,L3,CRITICAL severity per policy,True,2026-01-04T06:55:00Z,ANL-5002,Incident Response,True,2026-01-04T07:10:00Z,28.0
ESC-003252,ALT-003252,CASE-003252,False,,Not required,False,,,,False,,
ESC-003253,ALT-003253,CASE-003253,False,,Not required,False,,,,False,,
ESC-003254,ALT-003254,CASE-003254,False,,Not required,False,,,,False,,
ESC-003255,ALT-003255,CASE-003255,False,,Not required,False,,,,False,,
ESC-003256,ALT-003256,CASE-003256,True,L2,HIGH severity per policy,True,2026-01-04T08:26:00Z,ANL-5001,Incident Response,True,2026-01-04T08:41:00Z,76.0
ESC-003257,ALT-003257,CASE-003257,False,,Not required,False,,,,False,,
ESC-003258,ALT-003258,CASE-003258,False,,Not required,False,,,,False,,
ESC-003259,ALT-003259,CASE-003259,False,,Not required,False,,,,False,,
ESC-003260,ALT-003260,CASE-003260,True,L2,HIGH severity per policy,True,2026-01-04T07:25:00Z,ANL-5007,Incident Response,True,2026-01-04T07:40:00Z,35.0
ESC-003261,ALT-003261,CASE-003261,False,,Not required,False,,,,False,,
ESC-003262,ALT-003262,CASE-003262,False,,Not required,False,,,,False,,
ESC-003263,ALT-003263,CASE-003263,False,,Not required,False,,,,False,,
ESC-003264,ALT-003264,CASE-003264,False,,Not required,False,,,,False,,
ESC-003265,ALT-003265,CASE-003265,True,L2,HIGH severity per policy,True,2026-01-04T02:36:00Z,ANL-5011,Incident Response,True,2026-01-04T02:51:00Z,60.0
ESC-003266,ALT-003266,CASE-003266,False,,Not required,False,,,,False,,
ESC-003267,ALT-003267,CASE-003267,False,,Not required,False,,,,False,,
ESC-003268,ALT-003268,CASE-003268,False,,Not required,False,,,,False,,
ESC-003269,ALT-003269,CASE-003269,False,,Not required,False,,,,False,,
ESC-003270,ALT-003270,CASE-003270,True,L2,HIGH severity per policy,True,2026-01-04T15:37:00Z,ANL-5010,Incident Response,True,2026-01-04T15:52:00Z,8.0
ESC-003271,ALT-003271,CASE-003271,True,L2,HIGH severity per policy,True,2026-01-04T04:40:00Z,ANL-5002,Incident Response,True,2026-01-04T04:55:00Z,55.0
ESC-003272,ALT-003272,CASE-003272,False,,Not required,False,,,,False,,
ESC-003273,ALT-003273,CASE-003273,False,,Not required,False,,,,False,,
ESC-003274,ALT-003274,CASE-003274,False,,Not required,False,,,,False,,
ESC-003275,ALT-003275,CASE-003275,False,,Not required,False,,,,False,,
ESC-003276,ALT-003276,CASE-003276,False,,Not required,False,,,,False,,
ESC-003277,ALT-003277,CASE-003277,True,L2,HIGH severity per policy,True,2026-01-04T13:29:00Z,ANL-5011,Incident Response,True,2026-01-04T13:44:00Z,37.0
ESC-003278,ALT-003278,CASE-003278,False,,Not required,False,,,,False,,
ESC-003279,ALT-003279,CASE-003279,True,L2,HIGH severity per policy,True,2026-01-04T15:35:00Z,ANL-5009,Incident Response,True,2026-01-04T15:50:00Z,36.0
ESC-003280,ALT-003280,CASE-003280,False,,Not required,False,,,,False,,
ESC-003281,ALT-003281,CASE-003281,False,,Not required,False,,,,False,,
ESC-003282,ALT-003282,CASE-003282,False,,Not required,False,,,,False,,
ESC-003283,ALT-003283,CASE-003283,True,L3,CRITICAL severity per policy,True,2026-01-05T23:52:00Z,ANL-5010,Incident Response,True,2026-01-06T00:07:00Z,24.0
ESC-003284,ALT-003284,CASE-003284,True,L2,HIGH severity per policy,True,2026-01-05T03:46:00Z,ANL-5013,Incident Response,True,2026-01-05T04:01:00Z,41.0
ESC-003285,ALT-003285,CASE-003285,False,,Not required,False,,,,False,,
ESC-003286,ALT-003286,CASE-003286,True,L3,CRITICAL severity per policy,True,2026-01-05T17:36:00Z,ANL-5006,Incident Response,True,2026-01-05T17:51:00Z,37.0
ESC-003287,ALT-003287,CASE-003287,False,,Not required,False,,,,False,,
ESC-003288,ALT-003288,CASE-003288,False,,Not required,False,,,,False,,
ESC-003289,ALT-003289,CASE-003289,True,L3,CRITICAL severity per policy,True,2026-01-05T17:34:00Z,ANL-5007,Incident Response,True,2026-01-05T17:49:00Z,33.0
ESC-003290,ALT-003290,CASE-003290,True,L2,HIGH severity per policy,True,2026-01-06T00:04:00Z,ANL-5011,Incident Response,True,2026-01-06T00:19:00Z,51.0
ESC-003291,ALT-003291,CASE-003291,False,,Not required,False,,,,False,,
ESC-003292,ALT-003292,CASE-003292,True,L2,HIGH severity per policy,True,2026-01-05T10:05:00Z,ANL-5014,Incident Response,True,2026-01-05T10:20:00Z,12.0
ESC-003293,ALT-003293,CASE-003293,False,,Not required,False,,,,False,,
ESC-003294,ALT-003294,CASE-003294,True,L2,HIGH severity per policy,True,2026-01-05T03:26:00Z,ANL-5013,Incident Response,True,2026-01-05T03:41:00Z,34.0
ESC-003295,ALT-003295,CASE-003295,False,,Not required,False,,,,False,,
ESC-003296,ALT-003296,CASE-003296,False,,Not required,False,,,,False,,
ESC-003297,ALT-003297,CASE-003297,False,,Not required,False,,,,False,,
ESC-003298,ALT-003298,CASE-003298,True,L2,HIGH severity per policy,True,2026-01-05T16:19:00Z,ANL-5010,Incident Response,True,2026-01-05T16:34:00Z,40.0
ESC-003299,ALT-003299,CASE-003299,True,L2,HIGH severity per policy,True,2026-01-06T00:00:00Z,ANL-5003,Incident Response,True,2026-01-06T00:15:00Z,38.0
ESC-003300,ALT-003300,CASE-003300,False,,Not required,False,,,,False,,
ESC-003301,ALT-003301,CASE-003301,False,,Not required,False,,,,False,,
ESC-003302,ALT-003302,CASE-003302,False,,Not required,False,,,,False,,
ESC-003303,ALT-003303,CASE-003303,False,,Not required,False,,,,False,,
ESC-003304,ALT-003304,CASE-003304,False,,Not required,False,,,,False,,
ESC-003305,ALT-003305,CASE-003305,False,,Not required,False,,,,False,,
ESC-003306,ALT-003306,CASE-003306,False,,Not required,False,,,,False,,
ESC-003307,ALT-003307,CASE-003307,True,L3,CRITICAL severity per policy,True,2026-01-05T17:54:00Z,ANL-5012,Incident Response,True,2026-01-05T18:09:00Z,35.0
ESC-003308,ALT-003308,CASE-003308,False,,Not required,False,,,,False,,
ESC-003309,ALT-003309,CASE-003309,False,,Not required,False,,,,False,,
ESC-003310,ALT-003310,CASE-003310,True,L2,HIGH severity per policy,True,2026-01-05T17:30:00Z,ANL-5010,Incident Response,True,2026-01-05T17:45:00Z,63.0
ESC-003311,ALT-003311,CASE-003311,False,,Not required,False,,,,False,,
ESC-003312,ALT-003312,CASE-003312,False,,Not required,False,,,,False,,
ESC-003313,ALT-003313,CASE-003313,False,,Not required,False,,,,False,,
ESC-003314,ALT-003314,CASE-003314,False,,Not required,False,,,,False,,
ESC-003315,ALT-003315,CASE-003315,False,,Not required,False,,,,False,,
ESC-003316,ALT-003316,CASE-003316,False,,Not required,False,,,,False,,
ESC-003317,ALT-003317,CASE-003317,True,L3,CRITICAL severity per policy,True,2026-01-05T22:45:00Z,ANL-5002,Incident Response,True,2026-01-05T23:00:00Z,21.0
ESC-003318,ALT-003318,CASE-003318,False,,Not required,False,,,,False,,
ESC-003319,ALT-003319,CASE-003319,True,L2,HIGH severity per policy,True,2026-01-05T07:32:00Z,ANL-5008,Incident Response,True,2026-01-05T07:47:00Z,73.0
ESC-003320,ALT-003320,CASE-003320,False,,Not required,False,,,,False,,
ESC-003321,ALT-003321,CASE-003321,False,,Not required,False,,,,False,,
ESC-003322,ALT-003322,CASE-003322,False,,Not required,False,,,,False,,
ESC-003323,ALT-003323,CASE-003323,False,,Not required,False,,,,False,,
ESC-003324,ALT-003324,CASE-003324,False,,Not required,False,,,,False,,
ESC-003325,ALT-003325,CASE-003325,False,,Not required,False,,,,False,,
ESC-003326,ALT-003326,CASE-003326,False,,Not required,False,,,,False,,
ESC-003327,ALT-003327,CASE-003327,False,,Not required,False,,,,False,,
ESC-003328,ALT-003328,CASE-003328,False,,Not required,False,,,,False,,
ESC-003329,ALT-003329,CASE-003329,False,,Not required,False,,,,False,,
ESC-003330,ALT-003330,CASE-003330,False,,Not required,False,,,,False,,
ESC-003331,ALT-003331,CASE-003331,False,,Not required,False,,,,False,,
ESC-003332,ALT-003332,CASE-003332,False,,Not required,False,,,,False,,
ESC-003333,ALT-003333,CASE-003333,True,L2,HIGH severity per policy,True,2026-01-06T19:36:00Z,ANL-5007,Incident Response,True,2026-01-06T19:51:00Z,63.0
ESC-003334,ALT-003334,CASE-003334,False,,Not required,False,,,,False,,
ESC-003335,ALT-003335,CASE-003335,True,L3,CRITICAL severity per policy,True,2026-01-06T19:56:00Z,ANL-5011,Incident Response,True,2026-01-06T20:11:00Z,30.0
ESC-003336,ALT-003336,CASE-003336,False,,Not required,False,,,,False,,
ESC-003337,ALT-003337,CASE-003337,False,,Not required,False,,,,False,,
ESC-003338,ALT-003338,CASE-003338,False,,Not required,False,,,,False,,
ESC-003339,ALT-003339,CASE-003339,False,,Not required,False,,,,False,,
ESC-003340,ALT-003340,CASE-003340,False,,Not required,False,,,,False,,
ESC-003341,ALT-003341,CASE-003341,False,,Not required,False,,,,False,,
ESC-003342,ALT-003342,CASE-003342,True,L2,HIGH severity per policy,True,2026-01-06T22:43:00Z,ANL-5007,Incident Response,True,2026-01-06T22:58:00Z,50.0
ESC-003343,ALT-003343,CASE-003343,False,,Not required,False,,,,False,,
ESC-003344,ALT-003344,CASE-003344,True,L3,CRITICAL severity per policy,True,2026-01-06T00:43:00Z,ANL-5012,Incident Response,True,2026-01-06T00:58:00Z,26.0
ESC-003345,ALT-003345,CASE-003345,False,,Not required,False,,,,False,,
ESC-003346,ALT-003346,CASE-003346,False,,Not required,False,,,,False,,
ESC-003347,ALT-003347,CASE-003347,False,,Not required,False,,,,False,,
ESC-003348,ALT-003348,CASE-003348,False,,Not required,False,,,,False,,
ESC-003349,ALT-003349,CASE-003349,False,,Not required,False,,,,False,,
ESC-003350,ALT-003350,CASE-003350,True,L2,HIGH severity per policy,True,2026-01-06T12:14:00Z,ANL-5014,Incident Response,True,2026-01-06T12:29:00Z,54.0
ESC-003351,ALT-003351,CASE-003351,False,,Not required,False,,,,False,,
ESC-003352,ALT-003352,CASE-003352,True,L3,CRITICAL severity per policy,True,2026-01-06T02:51:00Z,ANL-5006,Incident Response,True,2026-01-06T03:06:00Z,25.0
ESC-003353,ALT-003353,CASE-003353,False,,Not required,False,,,,False,,
ESC-003354,ALT-003354,CASE-003354,True,L3,CRITICAL severity per policy,True,2026-01-06T20:20:00Z,ANL-5001,Incident Response,True,2026-01-06T20:35:00Z,38.0
ESC-003355,ALT-003355,CASE-003355,False,,Not required,False,,,,False,,
ESC-003356,ALT-003356,CASE-003356,False,,Not required,False,,,,False,,
ESC-003357,ALT-003357,CASE-003357,True,L2,HIGH severity per policy,True,2026-01-06T23:32:00Z,ANL-5006,Incident Response,True,2026-01-06T23:47:00Z,76.0
ESC-003358,ALT-003358,CASE-003358,False,,Not required,False,,,,False,,
ESC-003359,ALT-003359,CASE-003359,True,L3,CRITICAL severity per policy,True,2026-01-06T11:39:00Z,ANL-5007,Incident Response,True,2026-01-06T11:54:00Z,36.0
ESC-003360,ALT-003360,CASE-003360,False,,Not required,False,,,,False,,
ESC-003361,ALT-003361,CASE-003361,False,,Not required,False,,,,False,,
ESC-003362,ALT-003362,CASE-003362,False,,Not required,False,,,,False,,
ESC-003363,ALT-003363,CASE-003363,False,,Not required,False,,,,False,,
ESC-003364,ALT-003364,CASE-003364,True,L2,HIGH severity per policy,True,2026-01-07T10:17:00Z,ANL-5005,Incident Response,True,2026-01-07T10:32:00Z,65.0
ESC-003365,ALT-003365,CASE-003365,False,,Not required,False,,,,False,,
ESC-003366,ALT-003366,CASE-003366,False,,Not required,False,,,,False,,
ESC-003367,ALT-003367,CASE-003367,False,,Not required,False,,,,False,,
ESC-003368,ALT-003368,CASE-003368,False,,Not required,False,,,,False,,
ESC-003369,ALT-003369,CASE-003369,True,L2,HIGH severity per policy,True,2026-01-07T18:45:00Z,ANL-5008,Incident Response,True,2026-01-07T19:00:00Z,87.0
ESC-003370,ALT-003370,CASE-003370,False,,Not required,False,,,,False,,
ESC-003371,ALT-003371,CASE-003371,True,L2,HIGH severity per policy,True,2026-01-08T00:12:00Z,ANL-5007,Incident Response,True,2026-01-08T00:27:00Z,62.0
ESC-003372,ALT-003372,CASE-003372,False,,Not required,False,,,,False,,
ESC-003373,ALT-003373,CASE-003373,False,,Not required,False,,,,False,,
ESC-003374,ALT-003374,CASE-003374,True,L2,HIGH severity per policy,True,2026-01-07T12:23:00Z,ANL-5006,Incident Response,True,2026-01-07T12:38:00Z,35.0
ESC-003375,ALT-003375,CASE-003375,False,,Not required,False,,,,False,,
ESC-003376,ALT-003376,CASE-003376,False,,Not required,False,,,,False,,
ESC-003377,ALT-003377,CASE-003377,True,L2,HIGH severity per policy,True,2026-01-07T19:37:00Z,ANL-5012,Incident Response,True,2026-01-07T19:52:00Z,36.0
ESC-003378,ALT-003378,CASE-003378,False,,Not required,False,,,,False,,
ESC-003379,ALT-003379,CASE-003379,False,,Not required,False,,,,False,,
ESC-003380,ALT-003380,CASE-003380,False,,Not required,False,,,,False,,
ESC-003381,ALT-003381,CASE-003381,True,L3,CRITICAL severity per policy,True,2026-01-07T05:48:00Z,ANL-5014,Incident Response,True,2026-01-07T06:03:00Z,35.0
ESC-003382,ALT-003382,CASE-003382,True,L2,HIGH severity per policy,True,2026-01-07T14:13:00Z,ANL-5006,Incident Response,True,2026-01-07T14:28:00Z,40.0
ESC-003383,ALT-003383,CASE-003383,True,L2,HIGH severity per policy,True,2026-01-07T04:04:00Z,ANL-5014,Incident Response,True,2026-01-07T04:19:00Z,60.0
ESC-003384,ALT-003384,CASE-003384,False,,Not required,False,,,,False,,
ESC-003385,ALT-003385,CASE-003385,False,,Not required,False,,,,False,,
ESC-003386,ALT-003386,CASE-003386,False,,Not required,False,,,,False,,
ESC-003387,ALT-003387,CASE-003387,False,,Not required,False,,,,False,,
ESC-003388,ALT-003388,CASE-003388,False,,Not required,False,,,,False,,
ESC-003389,ALT-003389,CASE-003389,False,,Not required,False,,,,False,,
ESC-003390,ALT-003390,CASE-003390,False,,Not required,False,,,,False,,
ESC-003391,ALT-003391,CASE-003391,False,,Not required,False,,,,False,,
ESC-003392,ALT-003392,CASE-003392,True,L2,HIGH severity per policy,True,2026-01-07T10:33:00Z,ANL-5013,Incident Response,True,2026-01-07T10:48:00Z,50.0
ESC-003393,ALT-003393,CASE-003393,False,,Not required,False,,,,False,,
ESC-003394,ALT-003394,CASE-003394,False,,Not required,False,,,,False,,
ESC-003395,ALT-003395,CASE-003395,True,L2,HIGH severity per policy,True,2026-01-07T01:33:00Z,ANL-5002,Incident Response,True,2026-01-07T01:48:00Z,43.0
ESC-003396,ALT-003396,CASE-003396,False,,Not required,False,,,,False,,
ESC-003397,ALT-003397,CASE-003397,True,L2,HIGH severity per policy,True,2026-01-07T09:22:00Z,ANL-5004,Incident Response,True,2026-01-07T09:37:00Z,42.0
ESC-003398,ALT-003398,CASE-003398,False,,Not required,False,,,,False,,
